,name,description,homepage,github_id,image,category,show,github_url,license,created_at,updated_at,last_commit_pushed_at,fork_count,open_issue_count,closed_issue_count,star_count,commit_count,latest_stable_release_published_at,latest_stable_release_number,github_release_downloads,monthly_downloads,release_count,contributor_count,projectrank,projectrank_placing,dependent_project_count,github_dependent_project_count,trending
68,facebookresearch-pycls,facebookresearch pycls.,https://github.com/facebookresearch/pycls,facebookresearch/pycls,./screenshots/facebookresearch-pycls.png,图像分类,True,https://github.com/facebookresearch/pycls,MIT,2019-06-10 22:47:17,2021-06-23 01:01:23,2021-06-22 02:16:31,179,15.0,49.0,1601,83.0,2021-05-21 00:29:47,0.2,,,2.0,12.0,17,3,3.0,3.0,
69,awesome-autonomous-vehicles,manfreddiaz awesome-autonomous-vehicles.,https://github.com/manfreddiaz/awesome-autonomous-vehicles,manfreddiaz/awesome-autonomous-vehicles,./screenshots/awesome-autonomous-vehicles.jpeg,自动驾驶,True,https://github.com/manfreddiaz/awesome-autonomous-vehicles,,2016-12-09 20:07:33,2021-06-17 15:35:24,2021-06-17 15:35:24,438,,5.0,1537,75.0,,,,,,9.0,12,3,,,
70,Single-Image-Super-Resolution,YapengTian Single-Image-Super-Resolution.,https://github.com/YapengTian/Single-Image-Super-Resolution,YapengTian/Single-Image-Super-Resolution,./screenshots/Single-Image-Super-Resolution.png,图像超分辨率,True,https://github.com/YapengTian/Single-Image-Super-Resolution,,2016-10-09 16:11:13,2021-06-21 06:34:15,2021-06-21 06:34:15,347,1.0,,1512,142.0,,,,,,9.0,12,3,,,
71,PaddleSeg,PaddlePaddle PaddleSeg.,https://github.com/PaddlePaddle/PaddleSeg,PaddlePaddle/PaddleSeg,./screenshots/PaddleSeg.gif,图像分割,True,https://github.com/PaddlePaddle/PaddleSeg,Apache-2.0,2019-08-26 02:32:22,2021-06-23 03:30:11,2021-06-23 03:21:22,367,275.0,259.0,1488,,2021-05-19 13:44:34,2.1.0,,,11.0,49.0,20,2,171.0,171.0,
72,DeepFace,RiweiChen DeepFace.,https://github.com/RiweiChen/DeepFace,RiweiChen/DeepFace,./screenshots/DeepFace.jpeg,人脸检测与识别,True,https://github.com/RiweiChen/DeepFace,,2015-11-12 13:42:57,2016-09-11 09:12:56,2016-09-11 09:09:48,621,15.0,22.0,1465,25.0,,,,,,2.0,10,3,,,
73,Image_Segmentation,LeeJunHyun Image_Segmentation.,https://github.com/LeeJunHyun/Image_Segmentation,LeeJunHyun/Image_Segmentation,./screenshots/LeeJunHyun-Image_Segmentation.jpeg,图像分割,True,https://github.com/LeeJunHyun/Image_Segmentation,,2018-06-18 08:27:27,2020-12-07 10:12:37,2019-04-14 15:33:53,413,30.0,40.0,1443,12.0,,,,,,,10,3,,,
74,open-mmlab-mmtracking,PaddleDetection.,https://github.com/open-mmlab/mmtracking,open-mmlab/mmtracking,./screenshots/open-mmlab-mmtracking.gif,目标检测,True,https://github.com/open-mmlab/mmtracking,Apache-2.0,2020-08-29 06:16:56,2021-06-28 11:53:53,2021-06-28 11:53:53,182,13.0,52.0,1389,108.0,2021-06-03 08:02:07,0.5.2,,,3.0,15.0,18,3,3.0,3.0,1.0
75,micronet,666DZY666 micronet.,https://github.com/666DZY666/micronet,666DZY666/micronet,./screenshots/micronet.png,模型压缩与优化,True,https://github.com/666DZY666/micronet,MIT,2019-12-04 15:56:29,2021-06-16 10:52:57,2021-06-16 10:49:29,333,66.0,13.0,1379,293.0,,,,,,2.0,14,3,,,
76,gen-efficientnet-pytorch,rwightman gen-efficientnet-pytorch.,https://github.com/rwightman/gen-efficientnet-pytorch,rwightman/gen-efficientnet-pytorch,./screenshots/gen-efficientnet-pytorch.png,图像分类,True,https://github.com/rwightman/gen-efficientnet-pytorch,Apache-2.0,2019-05-11 19:35:56,2021-04-16 18:42:01,2020-11-30 05:49:27,177,,48.0,1344,106.0,,,,,,5.0,17,3,60.0,60.0,
77,Deep-Learning-for-Medical-Applications,albarqouni Deep-Learning-for-Medical-Applications.,https://github.com/albarqouni/Deep-Learning-for-Medical-Applications,albarqouni/Deep-Learning-for-Medical-Applications,./screenshots/Deep-Learning-for-Medical-Applications.png,医疗影像,True,https://github.com/albarqouni/Deep-Learning-for-Medical-Applications,GPL-3.0,2017-03-11 12:28:04,2019-04-09 06:32:23,2019-04-09 06:32:22,449,1.0,1.0,1328,50.0,,,,,,10.0,12,3,,,
78,pytorch_GAN_zoo,facebookresearch pytorch_GAN_zoo.,https://github.com/facebookresearch/pytorch_GAN_zoo,facebookresearch/pytorch_GAN_zoo,./screenshots/pytorch_GAN_zoo.png,生成对抗网络GAN,True,https://github.com/facebookresearch/pytorch_GAN_zoo,BSD-3-Clause,2019-01-17 09:52:30,2021-04-01 12:50:05,2020-05-14 15:13:10,210,30.0,33.0,1301,27.0,,,,,,4.0,14,3,,,
79,facebookresearch-ClassyVision,facebookresearch ClassyVision.,https://github.com/facebookresearch/ClassyVision,facebookresearch/ClassyVision,./screenshots/facebookresearch-ClassyVision.png,图像分类,True,https://github.com/facebookresearch/ClassyVision,MIT,2019-09-13 22:54:44,2021-06-26 17:06:11,2021-06-09 23:24:59,227,13.0,54.0,1294,373.0,2020-11-20 16:42:56,0.5.0,,,5.0,62.0,18,2,,,
80,DLTK,DLTK DLTK.,https://github.com/DLTK/DLTK,DLTK/DLTK,./screenshots/DLTK.jpeg,医疗影像,True,https://github.com/DLTK/DLTK,Apache-2.0,2017-05-02 15:40:36,2021-01-15 01:31:30,2019-01-21 14:01:28,388,7.0,24.0,1264,379.0,,,,,,9.0,16,2,20.0,20.0,
81,LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,YonghaoHe LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices.,https://github.com/YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,./screenshots/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices.png,行人检测,True,https://github.com/YonghaoHe/LFFD-A-Light-and-Fast-Face-Detector-for-Edge-Devices,MIT,2019-07-23 03:29:59,2021-03-08 16:10:22,2021-03-08 16:10:22,318,44.0,57.0,1204,18.0,,,,,,3.0,12,2,,,
82,VideoSuperResolution,LoSealL VideoSuperResolution.,https://github.com/LoSealL/VideoSuperResolution,LoSealL/VideoSuperResolution,./screenshots/VideoSuperResolution.jpeg,图像超分辨率,True,https://github.com/LoSealL/VideoSuperResolution,MIT,2018-06-04 08:42:05,2020-09-11 14:36:45,2020-07-29 09:57:52,268,2.0,88.0,1188,456.0,2019-03-15 08:36:20,0.6.4,,,1.0,2.0,14,2,,,
83,medical-imaging-datasets,sfikas medical-imaging-datasets.,https://github.com/sfikas/medical-imaging-datasets,sfikas/medical-imaging-datasets,./screenshots/medical-imaging-datasets.png,医疗影像,True,https://github.com/sfikas/medical-imaging-datasets,,2017-05-11 10:14:19,2021-03-29 08:43:31,2021-03-29 08:43:31,258,,2.0,1174,26.0,,,,,,7.0,11,3,,,
84,DBFace,dlunion DBFace.,https://github.com/dlunion/DBFace,dlunion/DBFace,./screenshots/DBFace.png,人脸检测与识别,True,https://github.com/dlunion/DBFace,,2020-03-21 07:00:43,2020-12-21 10:05:24,2020-06-15 01:57:17,268,36.0,15.0,1145,52.0,,,,,,4.0,11,3,,,
85,model-optimization,tensorflow model-optimization.,https://github.com/tensorflow/model-optimization,tensorflow/model-optimization,./screenshots/model-optimization.png,模型压缩与优化,True,https://github.com/tensorflow/model-optimization,Apache-2.0,2018-10-31 20:34:28,2021-06-25 16:57:43,2021-06-25 16:57:35,236,66.0,126.0,1066,605.0,2021-06-18 06:40:44,0.6.0,,,14.0,54.0,23,2,933.0,933.0,1.0
86,bottom-up-attention,peteanderson80 bottom-up-attention.,https://github.com/peteanderson80/bottom-up-attention,peteanderson80/bottom-up-attention,./screenshots/bottom-up-attention.jpeg,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/peteanderson80/bottom-up-attention,MIT,2017-05-26 23:00:39,2021-02-14 19:08:48,2021-02-14 19:08:48,296,59.0,44.0,1055,55.0,,,,,,5.0,12,1,,,
87,super-resolution,krasserm super-resolution.,https://github.com/krasserm/super-resolution,krasserm/super-resolution,./screenshots/super-resolution.jpeg,图像超分辨率,True,https://github.com/krasserm/super-resolution,Apache-2.0,2018-10-17 10:46:49,2021-05-30 13:27:23,2021-05-30 13:26:07,269,37.0,45.0,1034,64.0,,,,,,,13,3,,,
88,medical-detection-toolkit,MIC-DKFZ medicaldetectiontoolkit.,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,MIC-DKFZ/medicaldetectiontoolkit,./screenshots/medicaldetectiontoolkit.png,图像分割,True,https://github.com/MIC-DKFZ/medicaldetectiontoolkit,Apache-2.0,2018-10-12 12:34:57,2021-06-08 20:55:07,2021-05-31 17:04:14,249,34.0,85.0,988,38.0,,,,,,3.0,13,3,,,
89,Awesome-Super-Resolution,ChaofWang Awesome-Super-Resolution.,https://github.com/ChaofWang/Awesome-Super-Resolution,ChaofWang/Awesome-Super-Resolution,./screenshots/Awesome-Super-Resolution.jpeg,图像超分辨率,True,https://github.com/ChaofWang/Awesome-Super-Resolution,,2019-04-20 15:32:50,2021-06-20 14:37:55,2021-06-20 14:37:55,192,1.0,3.0,943,177.0,,,,,,,12,3,,,
90,pytorch_image_classification,hysts pytorch_image_classification.,https://github.com/hysts/pytorch_image_classification,hysts/pytorch_image_classification,./screenshots/pytorch_image_classification.png,图像分类,True,https://github.com/hysts/pytorch_image_classification,MIT,2017-12-09 22:32:57,2021-02-06 09:27:16,2021-02-06 09:25:27,218,1.0,23.0,868,184.0,,,,,,,13,3,,,
91,instagan,sangwoomo instagan.,https://github.com/sangwoomo/instagan,sangwoomo/instagan,./screenshots/instagan.png,图图转换ImageTranslation,True,https://github.com/sangwoomo/instagan,,2018-12-16 20:00:10,2019-12-20 02:24:05,2019-12-20 02:24:05,155,5.0,53.0,771,320.0,,,,,,31.0,12,3,,,
92,PaddleSlim,PaddlePaddle PaddleSlim.,https://github.com/PaddlePaddle/PaddleSlim,PaddlePaddle/PaddleSlim,./screenshots/PaddleSlim.png,模型压缩与优化,True,https://github.com/PaddlePaddle/PaddleSlim,Apache-2.0,2019-12-16 02:56:50,2021-06-28 11:51:42,2021-06-24 03:48:01,157,116.0,82.0,745,,2021-05-20 06:35:27,2.1.0,,,3.0,33.0,18,2,27.0,27.0,
93,medicaltorch,perone medicaltorch.,https://github.com/perone/medicaltorch,perone/medicaltorch,./screenshots/medicaltorch.png,医疗影像,True,https://github.com/perone/medicaltorch,Apache-2.0,2018-02-27 02:50:07,2021-04-16 18:50:54,2021-04-16 18:50:54,109,13.0,9.0,737,57.0,2018-11-24 00:33:11,0.2,,,1.0,8.0,14,2,10.0,10.0,
94,awesome-image-captioning,zhjohnchan awesome-image-captioning.,https://github.com/zhjohnchan/awesome-image-captioning,zhjohnchan/awesome-image-captioning,./screenshots/awesome-image-captioning.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/zhjohnchan/awesome-image-captioning,,2018-08-16 07:52:51,2021-04-03 18:07:03,2021-04-03 18:07:03,151,3.0,4.0,705,51.0,,,,,,3.0,11,2,,,
95,pytorch-segmentation-detection,pytorch-segmentation-detection.,https://github.com/warmspringwinds/pytorch-segmentation-detection,warmspringwinds/pytorch-segmentation-detection,./screenshots/pytorch-segmentation-detection.png,图像分割,True,https://github.com/warmspringwinds/pytorch-segmentation-detection,,2017-06-10 16:57:15,2019-07-28 18:30:17,2019-07-28 18:30:05,154,14.0,6.0,704,265.0,,,,,,4.0,11,3,,,
96,DRIT,HsinYingLee DRIT.,https://github.com/HsinYingLee/DRIT,HsinYingLee/DRIT,./screenshots/DRIT.jpeg,图图转换ImageTranslation,True,https://github.com/HsinYingLee/DRIT,,2018-03-26 00:31:06,2020-08-05 02:33:28,2020-07-07 20:47:25,129,20.0,33.0,693,105.0,,,,,,5.0,9,3,,,
97,open-mmlab-mmclassification,open-mmlab mmclassification.,https://github.com/open-mmlab/mmclassification,open-mmlab/mmclassification,./screenshots/open-mmlab-mmclassification.png,图像分类,True,https://github.com/open-mmlab/mmclassification,Apache-2.0,2020-07-09 16:25:04,2021-06-28 11:52:30,2021-06-27 15:19:36,209,36.0,68.0,686,306.0,2021-06-03 03:44:18,0.12.0,,,8.0,34.0,19,2,9.0,9.0,
98,MedicalZooPytorch,black0017-MedicalZooPytorch.,https://github.com/black0017/MedicalZooPytorch,black0017/MedicalZooPytorch,./screenshots/MedicalZooPytorch.png,图像分割,True,https://github.com/black0017/MedicalZooPytorch,MIT,2019-07-23 11:00:46,2021-01-11 20:18:54,2021-01-11 20:18:54,135,9.0,5.0,654,117.0,,,,,,3.0,11,3,,,
99,MedicalZoo-Pytorch,black0017 MedicalZooPytorch.,https://github.com/black0017/MedicalZooPytorch,black0017/MedicalZooPytorch,./screenshots/MedicalZooPytorch.png,医疗影像,True,https://github.com/black0017/MedicalZooPytorch,MIT,2019-07-23 11:00:46,2021-01-11 20:18:54,2021-01-11 20:18:54,135,9.0,5.0,654,117.0,,,,,,3.0,11,3,,,
100,aimet,quic aimet.,https://github.com/quic/aimet,quic/aimet,./screenshots/aimet.png,模型压缩与优化,True,https://github.com/quic/aimet,,2020-04-21 18:57:10,2021-06-21 04:01:42,2021-06-21 04:01:41,90,62.0,252.0,540,1.0,2021-06-18 22:33:51,1.16.2.py37,3283.0,547.0,7.0,11.0,12,3,,,
101,microsoft-Oscar,microsoft Oscar.,https://github.com/microsoft/Oscar,microsoft/Oscar,./screenshots/microsoft-Oscar.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/microsoft/Oscar,MIT,2020-05-14 18:14:43,2021-05-24 21:33:06,2021-04-13 07:27:40,115,58.0,44.0,538,24.0,,,,,,6.0,12,1,,,
102,Awesome-model-compression-and-acceleration,memoiry Awesome-model-compression-and-acceleration.,https://github.com/memoiry/Awesome-model-compression-and-acceleration,memoiry/Awesome-model-compression-and-acceleration,./screenshots/Awesome-model-compression-and-acceleration.png,模型压缩与优化,True,https://github.com/memoiry/Awesome-model-compression-and-acceleration,,2018-03-19 07:31:31,2021-06-19 07:11:52,2019-01-29 12:19:26,112,2.0,,524,9.0,,,,,,4.0,9,3,,,1.0
103,NVIDIA-tf_to_trt_image_classification,NVIDIA-AI-IOT tf_to_trt_image_classification.,https://github.com/NVIDIA-AI-IOT/tf_to_trt_image_classification,NVIDIA-AI-IOT/tf_to_trt_image_classification,./screenshots/tf_to_trt_image_classification.png,图像分类,True,https://github.com/NVIDIA-AI-IOT/tf_to_trt_image_classification,,2018-03-01 23:52:57,2020-11-10 02:45:21,2018-11-01 23:28:15,144,33.0,14.0,435,28.0,,,,,,3.0,9,3,,,
104,Data-Efficient-Model-Compression,huawei-noah Data-Efficient-Model-Compression.,https://github.com/huawei-noah/Data-Efficient-Model-Compression,huawei-noah/Data-Efficient-Model-Compression,./screenshots/Data-Efficient-Model-Compression.png,模型压缩与优化,True,https://github.com/huawei-noah/Data-Efficient-Model-Compression,BSD-3-Clause,2019-09-04 10:39:36,2020-09-28 08:17:42,2020-09-28 08:17:41,94,1.0,17.0,413,44.0,,,,,,3.0,11,3,,,
105,MITK,MITK MITK.,https://github.com/MITK/MITK,MITK/MITK,./screenshots/MITK.jpeg,医疗影像,True,https://github.com/MITK/MITK,BSD-3-Clause,2011-05-17 13:21:51,2021-06-28 12:04:06,2021-04-30 10:57:08,239,,,401,42088.0,2021-02-15 19:46:56,2021.02,490.0,14.0,3.0,287.0,20,1,,,
106,Pedestron,hasanirtiza Pedestron.,https://github.com/hasanirtiza/Pedestron,hasanirtiza/Pedestron,./screenshots/Pedestron.png,行人检测,True,https://github.com/hasanirtiza/Pedestron,Apache-2.0,2020-03-15 05:52:52,2021-06-19 18:56:37,2021-06-19 18:56:37,87,1.0,96.0,399,711.0,,,,,,50.0,14,1,,,
107,Awesome-Autonomous-Driving,autonomousdrivingkr Awesome-Autonomous-Driving.,https://github.com/autonomousdrivingkr/Awesome-Autonomous-Driving,autonomousdrivingkr/Awesome-Autonomous-Driving,./screenshots/Awesome-Autonomous-Driving.gif,自动驾驶,True,https://github.com/autonomousdrivingkr/Awesome-Autonomous-Driving,,2019-02-10 19:21:45,2021-04-29 03:28:04,2021-04-29 03:28:04,110,,,380,43.0,,,,,,8.0,10,3,,,
108,SMARTS,huawei-noah SMARTS.,https://github.com/huawei-noah/SMARTS,huawei-noah/SMARTS,./screenshots/SMARTS.png,自动驾驶,True,https://github.com/huawei-noah/SMARTS,MIT,2020-10-07 02:11:23,2021-06-28 03:39:58,2021-05-11 23:55:18,76,165.0,334.0,362,326.0,2021-05-12 13:42:57,0.4.16,48.0,6.0,15.0,13.0,17,2,8.0,8.0,
109,awesome-visual-question-answering,jokieleung awesome-visual-question-answering.,https://github.com/jokieleung/awesome-visual-question-answering,jokieleung/awesome-visual-question-answering,./screenshots/awesome-visual-question-answering.jpeg,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/jokieleung/awesome-visual-question-answering,,2019-03-03 13:32:39,2021-06-22 02:58:51,2021-06-22 02:58:45,59,1.0,,338,22.0,,,,,,4.0,10,3,,,
110,Pedestrian-Detection,thatbrguy Pedestrian-Detection.,https://github.com/thatbrguy/Pedestrian-Detection,thatbrguy/Pedestrian-Detection,./screenshots/Pedestrian-Detection.jpeg,行人检测,True,https://github.com/thatbrguy/Pedestrian-Detection,,2018-07-30 12:39:13,2019-09-04 13:12:32,2018-08-25 04:51:40,138,1.0,8.0,319,19.0,,,,,,,8,3,,,
111,conceptual-captions,google-research-datasets conceptual-captions.,https://github.com/google-research-datasets/conceptual-captions,google-research-datasets/conceptual-captions,./screenshots/conceptual-captions.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/google-research-datasets/conceptual-captions,,2018-05-10 22:24:40,2021-01-13 20:07:52,2021-01-13 20:07:51,14,1.0,11.0,279,12.0,,,,,,6.0,7,3,,,
112,meshed-memory-transformer,aimagelab meshed-memory-transformer.,https://github.com/aimagelab/meshed-memory-transformer,aimagelab/meshed-memory-transformer,./screenshots/meshed-memory-transformer.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/aimagelab/meshed-memory-transformer,BSD-3-Clause,2019-12-12 18:02:41,2020-03-20 19:30:27,2020-03-20 19:30:26,64,21.0,34.0,277,8.0,,,,,,3.0,10,3,,,
113,Pedestrian-Detection-papers,xingkongliang Pedestrian-Detection.,https://github.com/xingkongliang/Pedestrian-Detection,xingkongliang/Pedestrian-Detection,./screenshots/Pedestrian-Detection-papers.png,行人检测,True,https://github.com/xingkongliang/Pedestrian-Detection,,2018-09-18 09:22:28,2020-04-29 04:13:17,2020-04-29 04:13:16,53,1.0,1.0,244,13.0,,,,,,,8,3,,,
114,Awesome-Visual-Captioning,forence Awesome-Visual-Captioning.,https://github.com/forence/Awesome-Visual-Captioning,forence/Awesome-Visual-Captioning,./screenshots/Awesome-Visual-Captioning.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/forence/Awesome-Visual-Captioning,,2019-01-14 09:12:59,2021-05-20 04:13:46,2021-05-20 04:13:46,31,,3.0,230,59.0,,,,,,,10,3,,,
115,PedestrianDetectionSystem,zhangpengpengpeng PedestrianDetectionSystem.,https://github.com/zhangpengpengpeng/PedestrianDetectionSystem,zhangpengpengpeng/PedestrianDetectionSystem,./screenshots/PedestrianDetectionSystem.jpeg,行人检测,True,https://github.com/zhangpengpengpeng/PedestrianDetectionSystem,Apache-2.0,2018-12-03 11:10:37,2021-04-22 18:01:06,2020-12-11 10:07:37,93,,24.0,223,108.0,2019-01-18 02:12:57,1.0,359.0,12.0,1.0,5.0,12,2,,,
116,MILVLG-openvqa,MILVLG openvqa.,https://github.com/MILVLG/openvqa,MILVLG/openvqa,./screenshots/MILVLG-openvqa.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/MILVLG/openvqa,Apache-2.0,2019-07-04 03:32:35,2021-03-10 13:17:50,2021-01-19 04:13:24,43,,19.0,212,252.0,,,,,,7.0,12,1,,,
117,image-captioning,JDAI-CV image-captioning.,https://github.com/JDAI-CV/image-captioning,JDAI-CV/image-captioning,./screenshots/JDAI-CV-image-captioning.png,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/JDAI-CV/image-captioning,,2020-03-26 09:33:13,2021-06-13 15:10:31,2021-05-17 13:05:01,28,1.0,22.0,181,7.0,,,,,,2.0,8,3,,,
118,Image-Caption-Generator,dabasajay Image-Caption-Generator.,https://github.com/dabasajay/Image-Caption-Generator,dabasajay/Image-Caption-Generator,./screenshots/Image-Caption-Generator.jpeg,图文转换ImageCaptioning与视觉问答VQA,True,https://github.com/dabasajay/Image-Caption-Generator,MIT,2018-08-10 13:33:49,2020-10-01 07:13:57,2019-11-22 12:21:54,35,8.0,3.0,139,88.0,,,,,,3.0,10,3,,,
